datetime,TMP,RH,WS,WD
2023-10-21 01:00:00,5.8,78.4,12.6,287.0
2023-10-21 02:00:00,4.8,83.0,10.7,281.0
2023-10-21 03:00:00,4.2,86.5,10.2,274.0
2023-10-21 04:00:00,3.7,88.3,9.4,281.0
2023-10-21 05:00:00,3.4,89.7,10.4,290.0
2023-10-21 06:00:00,2.8,92.7,6.6,288.0
2023-10-21 07:00:00,5.0,84.9,3.6,303.0
2023-10-21 08:00:00,7.5,74.2,4.8,301.0
2023-10-21 09:00:00,9.8,62.0,6.7,337.0
2023-10-21 10:00:00,12.3,50.0,5.6,122.0
2023-10-21 11:00:00,14.3,41.3,6.1,300.0
2023-10-21 12:00:00,16.5,29.0,9.2,326.0
2023-10-21 13:00:00,18.1,23.6,8.6,307.0
2023-10-21 14:00:00,18.8,22.6,8.0,296.0
2023-10-21 15:00:00,19.8,22.0,7.7,315.0
2023-10-21 16:00:00,19.8,18.8,8.3,268.0
2023-10-21 17:00:00,19.8,20.6,9.7,230.0
2023-10-21 18:00:00,17.4,30.2,9.5,308.0
2023-10-21 19:00:00,13.6,41.4,8.3,295.0
2023-10-21 20:00:00,10.9,51.8,10.2,304.0
2023-10-21 21:00:00,10.2,54.8,11.7,278.0
2023-10-21 22:00:00,8.6,62.6,10.6,290.0
2023-10-21 23:00:00,8.1,65.5,12.0,275.0
2023-10-22 00:00:00,7.2,71.5,11.5,284.0
2023-10-22 01:00:00,6.5,75.1,10.5,296.0
2023-10-22 02:00:00,5.9,79.9,11.6,298.0
2023-10-22 03:00:00,4.8,85.4,7.5,294.0
2023-10-22 04:00:00,3.9,90.0,7.3,295.0
2023-10-22 05:00:00,3.2,93.5,5.9,300.0
2023-10-22 06:00:00,3.2,94.3,6.8,286.0
2023-10-22 07:00:00,5.7,88.1,7.8,313.0
2023-10-22 08:00:00,7.9,79.5,6.7,322.0
2023-10-22 09:00:00,10.5,67.8,8.2,296.0
2023-10-22 10:00:00,13.5,56.7,8.9,252.0
2023-10-22 11:00:00,16.2,43.7,7.8,300.0
2023-10-22 12:00:00,18.5,34.9,7.0,261.0
2023-10-22 13:00:00,20.0,30.4,8.2,334.0
2023-10-22 14:00:00,21.1,27.0,8.7,358.0
2023-10-22 15:00:00,21.8,24.4,6.6,259.0
2023-10-22 16:00:00,22.2,21.5,9.5,274.0
2023-10-22 17:00:00,21.6,23.8,13.3,306.0
2023-10-22 18:00:00,19.2,33.0,8.2,286.0
2023-10-22 19:00:00,15.0,47.9,8.8,286.0
2023-10-22 20:00:00,13.0,54.2,11.2,284.0
2023-10-22 21:00:00,12.0,56.9,11.6,275.0
2023-10-22 22:00:00,10.5,64.0,8.9,280.0
2023-10-22 23:00:00,9.6,68.8,8.9,316.0
2023-10-23 00:00:00,8.9,73.6,9.7,324.0
2023-10-23 01:00:00,7.9,79.5,8.5,245.0
2023-10-23 02:00:00,7.3,82.8,6.4,296.0
2023-10-23 03:00:00,6.6,86.8,6.3,280.0
2023-10-23 04:00:00,6.0,90.4,4.8,210.0
2023-10-23 05:00:00,6.4,89.2,6.2,265.0
2023-10-23 06:00:00,6.8,88.8,7.3,280.0
2023-10-23 07:00:00,8.5,82.7,6.0,311.0
2023-10-23 08:00:00,9.3,80.2,6.2,308.0
2023-10-23 09:00:00,11.1,72.6,4.3,281.0
2023-10-23 10:00:00,12.8,66.6,6.6,325.0
2023-10-23 11:00:00,16.1,54.2,7.1,284.0
2023-10-23 12:00:00,18.3,48.6,8.2,323.0
2023-10-23 13:00:00,19.4,41.1,14.1,135.0
2023-10-23 14:00:00,19.2,44.0,13.1,102.0
2023-10-23 15:00:00,16.7,61.4,9.1,357.0
2023-10-23 16:00:00,15.5,64.6,16.6,298.0
2023-10-23 17:00:00,14.1,70.3,11.4,301.0
2023-10-23 18:00:00,11.6,88.0,5.5,321.0
2023-10-23 19:00:00,10.9,93.8,3.8,129.0
2023-10-23 20:00:00,10.5,96.2,3.5,124.0
2023-10-23 21:00:00,10.3,96.8,2.7,0.0
2023-10-23 22:00:00,9.9,97.3,3.7,331.0
2023-10-23 23:00:00,8.9,97.5,4.1,14.0
2023-10-24 00:00:00,9.4,97.1,7.2,316.0
2023-10-24 01:00:00,9.4,93.8,8.0,307.0
2023-10-24 02:00:00,9.0,94.7,8.1,252.0
2023-10-24 03:00:00,8.3,95.8,10.4,297.0
2023-10-24 04:00:00,7.8,96.9,6.7,262.0
2023-10-24 05:00:00,7.0,97.6,6.9,323.0
2023-10-24 06:00:00,7.1,97.2,8.7,299.0
2023-10-24 07:00:00,8.0,94.9,3.5,202.0
2023-10-24 08:00:00,10.4,79.7,9.0,266.0
2023-10-24 09:00:00,12.1,64.6,11.5,322.0
2023-10-24 10:00:00,13.6,55.1,8.5,283.0
2023-10-24 11:00:00,14.4,50.8,9.9,280.0
2023-10-24 12:00:00,15.7,46.0,11.3,339.0
2023-10-24 13:00:00,17.1,40.0,9.4,321.0
2023-10-24 14:00:00,17.7,35.8,15.9,312.0
2023-10-24 15:00:00,17.8,35.2,17.2,290.0
2023-10-24 16:00:00,17.2,35.5,18.3,296.0
2023-10-24 17:00:00,16.3,38.1,16.5,309.0
2023-10-24 18:00:00,14.8,42.0,16.2,302.0
2023-10-24 19:00:00,12.8,48.9,9.4,246.0
2023-10-24 20:00:00,10.1,61.8,9.3,328.0
2023-10-24 21:00:00,9.2,67.0,8.5,283.0
2023-10-24 22:00:00,8.3,70.4,9.2,286.0
2023-10-24 23:00:00,7.5,73.7,10.6,289.0
2023-10-25 00:00:00,7.0,75.6,12.7,294.0
2023-10-25 01:00:00,6.0,80.9,11.2,287.0
2023-10-25 02:00:00,5.6,82.6,10.1,284.0
2023-10-25 03:00:00,4.9,83.4,12.0,267.0
2023-10-25 04:00:00,4.5,84.4,10.8,283.0
2023-10-25 05:00:00,4.6,82.4,12.3,250.0
2023-10-25 06:00:00,4.9,81.2,14.6,278.0
2023-10-25 07:00:00,6.5,74.9,11.3,275.0
2023-10-25 08:00:00,8.9,68.6,11.2,263.0
2023-10-25 09:00:00,12.1,54.6,13.6,297.0
2023-10-25 10:00:00,13.8,49.6,14.7,354.0
2023-10-25 11:00:00,15.2,43.8,21.3,300.0
2023-10-25 12:00:00,15.4,43.4,20.1,290.0
2023-10-25 13:00:00,16.3,39.1,23.0,286.0
2023-10-25 14:00:00,15.6,40.0,29.9,279.0
2023-10-25 15:00:00,16.0,39.8,31.9,282.0
2023-10-25 16:00:00,16.0,37.7,37.7,292.0
2023-10-25 17:00:00,15.3,35.5,34.8,294.0
2023-10-25 18:00:00,13.8,39.7,28.2,284.0
2023-10-25 19:00:00,12.5,46.4,22.5,294.0
2023-10-25 20:00:00,12.1,50.5,21.7,266.0
2023-10-25 21:00:00,12.0,53.2,20.6,281.0
2023-10-25 22:00:00,11.8,55.4,21.4,277.0
2023-10-25 23:00:00,11.4,53.6,23.9,275.0
2023-10-26 00:00:00,10.9,51.0,32.1,298.0
2023-10-26 01:00:00,10.2,49.7,31.9,280.0
2023-10-26 02:00:00,10.2,49.0,25.1,286.0
2023-10-26 03:00:00,10.2,52.2,24.2,272.0
2023-10-26 04:00:00,9.6,60.4,24.3,267.0
2023-10-26 05:00:00,8.9,66.0,25.1,283.0
2023-10-26 06:00:00,9.2,65.3,32.1,281.0
2023-10-26 07:00:00,10.6,60.9,29.5,267.0
2023-10-26 08:00:00,11.7,58.3,35.3,285.0
2023-10-26 09:00:00,12.9,53.5,38.7,271.0
2023-10-26 10:00:00,13.2,53.7,34.2,293.0
2023-10-26 11:00:00,13.8,49.3,32.4,288.0
2023-10-26 12:00:00,14.2,46.2,35.0,279.0
2023-10-26 13:00:00,13.7,48.0,29.2,280.0
2023-10-26 14:00:00,14.2,48.0,23.1,265.0
2023-10-26 15:00:00,13.3,51.2,19.3,304.0
2023-10-26 16:00:00,12.8,54.9,25.2,270.0
2023-10-26 17:00:00,12.2,57.0,21.9,276.0
2023-10-26 18:00:00,11.4,59.4,19.7,261.0
2023-10-26 19:00:00,10.5,63.9,14.0,265.0
2023-10-26 20:00:00,10.4,63.0,9.9,217.0
2023-10-26 21:00:00,10.8,53.6,13.2,231.0
2023-10-26 22:00:00,10.8,49.4,15.7,242.0
2023-10-26 23:00:00,10.8,47.6,15.3,294.0
2023-10-27 00:00:00,11.0,48.8,16.5,268.0
2023-10-27 01:00:00,11.3,48.6,15.7,248.0
2023-10-27 02:00:00,11.9,47.7,16.6,242.0
2023-10-27 03:00:00,12.4,45.2,20.7,293.0
2023-10-27 04:00:00,11.0,56.1,22.4,267.0
2023-10-27 05:00:00,10.6,57.5,25.6,236.0
2023-10-27 06:00:00,10.2,64.9,25.0,300.0
2023-10-27 07:00:00,9.1,74.1,14.0,280.0
2023-10-27 08:00:00,8.2,81.4,11.5,127.0
2023-10-27 09:00:00,8.2,84.2,13.4,192.0
2023-10-27 10:00:00,9.0,83.5,12.0,217.0
2023-10-27 11:00:00,10.3,74.4,32.2,252.0
2023-10-27 12:00:00,11.1,69.6,24.3,268.0
2023-10-27 13:00:00,11.5,65.6,37.8,236.0
2023-10-27 14:00:00,11.1,65.8,34.4,247.0
2023-10-27 15:00:00,10.6,61.8,32.7,265.0
2023-10-27 16:00:00,9.3,69.2,24.6,273.0
2023-10-27 17:00:00,9.1,68.2,25.1,300.0
2023-10-27 18:00:00,8.7,69.4,16.0,280.0
2023-10-27 19:00:00,8.9,65.8,11.2,258.0
2023-10-27 20:00:00,9.1,61.5,14.6,324.0
2023-10-27 21:00:00,8.2,71.4,10.9,274.0
2023-10-27 22:00:00,7.5,81.1,7.5,264.0
2023-10-27 23:00:00,7.3,85.3,9.3,200.0
2023-10-28 00:00:00,7.0,87.8,7.8,302.0
2023-10-28 01:00:00,6.6,92.2,6.0,357.0
2023-10-28 02:00:00,6.4,95.6,10.9,129.0
2023-10-28 03:00:00,6.3,96.5,9.1,96.0
2023-10-28 04:00:00,6.5,96.6,4.5,0.0
2023-10-28 05:00:00,7.2,88.9,8.7,290.0
2023-10-28 06:00:00,7.1,86.6,9.5,92.0
2023-10-28 07:00:00,6.4,90.7,8.2,356.0
2023-10-28 08:00:00,6.4,91.9,6.4,213.0
2023-10-28 09:00:00,6.3,85.6,22.5,154.0
2023-10-28 10:00:00,5.3,83.2,24.0,262.0
2023-10-28 11:00:00,4.7,82.4,24.2,257.0
2023-10-28 12:00:00,4.6,78.4,15.8,264.0
2023-10-28 13:00:00,4.3,82.7,10.8,256.0
2023-10-28 14:00:00,4.7,79.9,22.0,31.0
2023-10-28 15:00:00,6.1,70.0,16.4,286.0
2023-10-28 16:00:00,6.2,66.0,20.7,255.0
2023-10-28 17:00:00,5.5,67.3,20.4,266.0
2023-10-28 18:00:00,4.4,78.4,16.8,272.0
2023-10-28 19:00:00,4.3,78.8,9.8,336.0
2023-10-28 20:00:00,3.7,84.0,8.0,270.0
2023-10-28 21:00:00,3.0,93.1,9.6,138.0
2023-10-28 22:00:00,3.3,91.8,10.6,82.0
2023-10-28 23:00:00,4.3,82.0,11.2,265.0
2023-10-29 00:00:00,3.8,85.5,12.2,83.0
2023-10-29 01:00:00,3.6,87.6,6.9,173.0
2023-10-29 02:00:00,3.5,88.7,9.2,291.0
2023-10-29 03:00:00,3.2,91.4,8.1,266.0
2023-10-29 04:00:00,2.8,89.8,7.0,223.0
2023-10-29 05:00:00,2.1,92.2,11.7,185.0
2023-10-29 06:00:00,2.1,90.2,12.5,268.0
2023-10-29 07:00:00,2.2,87.1,9.3,245.0
2023-10-29 08:00:00,2.0,88.6,7.7,273.0
2023-10-29 09:00:00,1.1,95.0,6.9,283.0
2023-10-29 10:00:00,1.3,94.0,11.0,308.0
2023-10-29 11:00:00,2.9,87.8,9.5,272.0
2023-10-29 12:00:00,2.3,86.0,13.4,313.0
2023-10-29 13:00:00,1.4,91.1,10.7,261.0
2023-10-29 14:00:00,2.3,87.8,14.5,345.0
2023-10-29 15:00:00,4.0,75.5,15.4,296.0
2023-10-29 16:00:00,1.0,92.2,14.3,256.0
2023-10-29 17:00:00,1.2,92.5,5.4,165.0
2023-10-29 18:00:00,0.4,97.5,2.6,351.0
2023-10-29 19:00:00,0.1,99.0,1.3,101.0
2023-10-29 20:00:00,0.1,99.0,0.8,0.0
2023-10-29 21:00:00,0.2,99.0,1.7,157.0
2023-10-29 22:00:00,0.1,99.0,1.3,151.0
2023-10-29 23:00:00,0.1,99.0,4.1,136.0
2023-10-30 00:00:00,0.1,99.5,3.5,151.0
2023-10-30 01:00:00,0.1,100.0,3.3,154.0
2023-10-30 02:00:00,0.2,100.0,0.6,0.0
2023-10-30 03:00:00,0.2,100.0,0.6,0.0
2023-10-30 04:00:00,0.3,99.2,1.6,137.0
2023-10-30 05:00:00,0.3,99.0,5.1,114.0
2023-10-30 06:00:00,0.2,99.0,6.8,125.0
2023-10-30 07:00:00,0.5,98.9,6.2,137.0
2023-10-30 08:00:00,1.2,96.0,7.4,98.0
2023-10-30 09:00:00,2.1,91.6,8.6,113.0
2023-10-30 10:00:00,2.4,90.7,4.4,271.0
2023-10-30 11:00:00,3.7,83.6,5.1,285.0
2023-10-30 12:00:00,4.5,78.8,10.4,286.0
2023-10-30 13:00:00,5.7,71.8,9.5,301.0
2023-10-30 14:00:00,6.4,65.8,9.4,290.0
2023-10-30 15:00:00,8.0,56.1,7.4,284.0
2023-10-30 16:00:00,8.6,53.8,7.2,324.0
2023-10-30 17:00:00,8.7,53.6,10.3,267.0
2023-10-30 18:00:00,7.2,65.9,9.4,288.0
2023-10-30 19:00:00,4.2,82.8,7.4,289.0
2023-10-30 20:00:00,2.0,92.4,2.1,328.0
2023-10-30 21:00:00,1.3,95.3,4.9,0.0
2023-10-30 22:00:00,1.4,95.8,3.2,297.0
2023-10-30 23:00:00,0.9,97.7,2.3,287.0
2023-10-31 00:00:00,1.4,97.0,4.9,308.0
2023-10-31 01:00:00,1.3,98.0,4.4,22.0
2023-10-31 02:00:00,1.3,98.0,2.7,292.0
2023-10-31 03:00:00,1.2,99.0,4.0,263.0
2023-10-31 04:00:00,1.2,99.0,3.6,307.0
2023-10-31 05:00:00,1.3,99.0,2.8,0.0
2023-10-31 06:00:00,1.7,98.7,2.7,0.0
2023-10-31 07:00:00,2.5,95.4,4.1,0.0
2023-10-31 08:00:00,4.6,85.6,7.2,0.0
2023-10-31 09:00:00,6.6,75.1,16.7,84.0
2023-10-31 10:00:00,8.8,63.7,16.3,107.0
2023-10-31 11:00:00,10.0,57.4,15.2,51.0
2023-10-31 12:00:00,11.1,52.0,14.9,102.0
2023-10-31 13:00:00,11.6,50.5,15.6,112.0
2023-10-31 14:00:00,10.2,56.0,18.9,96.0
2023-10-31 15:00:00,11.3,54.8,16.2,104.0
2023-10-31 16:00:00,10.0,60.7,16.2,114.0
2023-10-31 17:00:00,11.1,52.5,10.9,87.0
2023-10-31 18:00:00,10.3,53.3,11.4,134.0
2023-10-31 19:00:00,8.4,65.9,6.7,117.0
2023-10-31 20:00:00,6.5,76.0,8.6,96.0
2023-10-31 21:00:00,6.2,87.1,9.7,149.0
2023-10-31 22:00:00,4.3,95.7,4.4,282.0
2023-10-31 23:00:00,3.3,97.1,3.9,317.0
2023-11-01 00:00:00,2.7,98.6,4.3,337.0
2023-11-01 01:00:00,2.3,99.0,4.2,300.0
2023-11-01 02:00:00,1.6,99.7,2.7,346.0
2023-11-01 03:00:00,1.4,100.0,3.4,322.0
2023-11-01 04:00:00,0.9,100.0,3.5,331.0
2023-11-01 05:00:00,0.6,100.0,4.5,24.0
2023-11-01 06:00:00,0.9,100.0,4.1,285.0
2023-11-01 07:00:00,3.7,99.8,6.4,281.0
2023-11-01 08:00:00,7.5,84.3,9.9,269.0
2023-11-01 09:00:00,10.4,57.5,15.8,79.0
2023-11-01 10:00:00,11.3,51.3,17.5,61.0
2023-11-01 11:00:00,12.6,50.8,18.0,95.0
2023-11-01 12:00:00,13.4,48.2,17.7,134.0
2023-11-01 13:00:00,13.9,46.1,16.2,113.0
2023-11-01 14:00:00,14.7,44.5,15.6,89.0
2023-11-01 15:00:00,15.5,43.6,15.4,120.0
2023-11-01 16:00:00,15.6,43.4,15.3,97.0
2023-11-01 17:00:00,15.2,43.1,14.0,117.0
2023-11-01 18:00:00,14.2,45.4,10.6,127.0
2023-11-01 19:00:00,12.8,49.1,11.8,129.0
2023-11-01 20:00:00,10.3,60.5,11.3,106.0
2023-11-01 21:00:00,8.2,70.0,5.3,90.0
2023-11-01 22:00:00,6.5,78.5,5.0,94.0
2023-11-01 23:00:00,5.2,84.0,4.1,314.0
2023-11-02 00:00:00,4.1,89.4,2.9,297.0
2023-11-02 01:00:00,3.0,92.7,3.9,273.0
2023-11-02 02:00:00,2.3,95.5,4.9,0.0
2023-11-02 03:00:00,2.1,96.2,6.2,281.0
2023-11-02 04:00:00,1.4,97.4,2.6,0.0
2023-11-02 05:00:00,1.2,97.8,4.1,224.0
2023-11-02 06:00:00,3.1,95.7,5.1,312.0
2023-11-02 07:00:00,5.2,87.4,7.7,302.0
2023-11-02 08:00:00,7.6,76.2,7.2,270.0
2023-11-02 09:00:00,9.1,70.5,11.1,294.0
2023-11-02 10:00:00,12.9,54.5,18.6,318.0
2023-11-02 11:00:00,14.6,44.1,29.9,273.0
2023-11-02 12:00:00,14.8,43.8,29.4,283.0
2023-11-02 13:00:00,15.2,43.4,33.3,290.0
2023-11-02 14:00:00,15.2,42.3,31.7,279.0
2023-11-02 15:00:00,15.0,41.2,39.1,325.0
2023-11-02 16:00:00,14.4,39.5,36.1,281.0
2023-11-02 17:00:00,13.4,41.1,28.5,284.0
2023-11-02 18:00:00,12.8,38.8,26.9,288.0
2023-11-02 19:00:00,11.9,39.4,23.0,281.0
2023-11-02 20:00:00,11.2,42.0,23.0,308.0
2023-11-02 21:00:00,10.6,44.2,21.1,285.0
2023-11-02 22:00:00,10.1,44.3,19.6,292.0
2023-11-02 23:00:00,9.9,42.6,16.8,286.0
2023-11-03 00:00:00,9.9,41.8,17.7,278.0
2023-11-03 01:00:00,9.5,47.1,21.2,249.0
2023-11-03 02:00:00,9.1,52.3,19.6,272.0
2023-11-03 03:00:00,8.9,54.4,18.0,277.0
2023-11-03 04:00:00,8.7,56.2,14.7,275.0
2023-11-03 05:00:00,8.5,57.9,12.5,284.0
2023-11-03 06:00:00,8.6,58.6,13.1,181.0
2023-11-03 07:00:00,8.9,60.0,10.1,241.0
2023-11-03 08:00:00,9.7,59.4,13.4,178.0
2023-11-03 09:00:00,10.5,57.0,17.5,304.0
2023-11-03 10:00:00,11.2,54.4,13.1,255.0
2023-11-03 11:00:00,11.6,55.2,13.3,281.0
2023-11-03 12:00:00,12.2,55.0,19.2,287.0
2023-11-03 13:00:00,13.1,53.4,22.4,266.0
2023-11-03 14:00:00,12.8,53.2,24.7,283.0
2023-11-03 15:00:00,12.6,54.7,27.5,280.0
2023-11-03 16:00:00,12.3,56.6,28.0,273.0
2023-11-03 17:00:00,12.2,57.0,25.4,272.0
2023-11-03 18:00:00,11.3,58.8,18.8,273.0
2023-11-03 19:00:00,11.1,60.1,12.5,266.0
2023-11-03 20:00:00,10.5,65.3,7.5,313.0
2023-11-03 21:00:00,9.9,70.4,5.3,217.0
2023-11-03 22:00:00,9.4,75.3,6.0,270.0
2023-11-03 23:00:00,8.4,82.1,3.4,310.0
2023-11-04 00:00:00,7.1,86.8,3.2,0.0
2023-11-04 01:00:00,6.2,90.0,4.4,352.0
2023-11-04 02:00:00,6.0,91.7,5.9,335.0
2023-11-04 03:00:00,5.5,93.2,4.9,315.0
2023-11-04 04:00:00,5.4,93.8,9.5,313.0
2023-11-04 05:00:00,5.6,92.9,6.8,305.0
2023-11-04 06:00:00,6.8,89.4,8.2,314.0
2023-11-04 07:00:00,8.7,84.1,11.4,283.0
2023-11-04 08:00:00,10.5,76.2,7.1,315.0
2023-11-04 09:00:00,12.2,65.0,9.2,274.0
2023-11-04 10:00:00,12.7,68.4,9.0,272.0
2023-11-04 11:00:00,12.2,75.6,15.6,234.0
2023-11-04 12:00:00,11.6,78.0,13.8,321.0
2023-11-04 13:00:00,10.6,78.0,15.8,266.0
2023-11-04 14:00:00,9.8,81.1,13.1,213.0
2023-11-04 15:00:00,9.6,81.3,9.8,290.0
2023-11-04 16:00:00,9.7,85.4,6.2,282.0
2023-11-04 17:00:00,9.5,90.5,4.0,333.0
2023-11-04 18:00:00,9.3,93.8,4.0,337.0
2023-11-04 19:00:00,9.1,95.3,3.8,298.0
2023-11-04 20:00:00,8.9,95.2,6.0,310.0
2023-11-04 21:00:00,8.8,94.8,6.9,284.0
2023-11-04 22:00:00,8.6,96.6,6.2,293.0
2023-11-04 23:00:00,8.6,96.4,8.3,279.0
2023-11-05 00:00:00,8.7,93.7,8.2,304.0
2023-11-05 01:00:00,8.3,90.2,6.7,281.0
2023-11-05 02:00:00,7.6,92.6,6.9,305.0
2023-11-05 03:00:00,7.1,92.8,6.4,309.0
2023-11-05 04:00:00,6.8,93.8,6.4,206.0
2023-11-05 05:00:00,6.6,94.8,6.1,262.0
2023-11-05 06:00:00,6.8,93.6,6.5,240.0
2023-11-05 07:00:00,7.6,87.0,8.9,283.0
2023-11-05 08:00:00,8.2,82.4,10.1,291.0
2023-11-05 09:00:00,8.3,80.5,9.6,285.0
2023-11-05 10:00:00,8.8,77.6,13.8,346.0
2023-11-05 11:00:00,9.0,75.9,13.3,313.0
2023-11-05 12:00:00,9.0,75.4,13.8,319.0
2023-11-05 13:00:00,9.0,78.6,12.5,263.0
2023-11-05 14:00:00,8.8,82.7,13.1,291.0
2023-11-05 15:00:00,8.7,84.8,12.3,295.0
2023-11-05 16:00:00,8.7,86.6,14.5,277.0
2023-11-05 17:00:00,8.5,89.1,11.5,299.0
2023-11-05 18:00:00,8.0,91.6,8.5,279.0
2023-11-05 19:00:00,7.6,93.4,7.9,274.0
2023-11-05 20:00:00,7.4,95.7,5.8,317.0
2023-11-05 21:00:00,7.2,96.9,5.0,293.0
2023-11-05 22:00:00,6.9,97.8,3.1,279.0
2023-11-05 23:00:00,6.9,99.0,2.0,342.0
2023-11-06 00:00:00,6.8,99.0,2.1,0.0
2023-11-06 01:00:00,6.7,99.0,1.8,133.0
2023-11-06 02:00:00,6.8,99.0,2.5,318.0
2023-11-06 03:00:00,6.7,99.0,3.0,99.0
2023-11-06 04:00:00,6.6,99.0,2.3,150.0
2023-11-06 05:00:00,6.7,99.0,2.3,0.0
2023-11-06 06:00:00,6.9,98.8,1.3,346.0
2023-11-06 07:00:00,7.5,96.6,2.6,33.0
2023-11-06 08:00:00,8.6,92.3,4.7,310.0
2023-11-06 09:00:00,9.8,88.9,4.2,75.0
2023-11-06 10:00:00,10.5,88.5,3.0,327.0
2023-11-06 11:00:00,11.0,86.0,7.9,275.0
2023-11-06 12:00:00,12.3,79.6,7.9,318.0
2023-11-06 13:00:00,13.6,75.6,8.1,334.0
2023-11-06 14:00:00,14.2,68.0,8.3,247.0
2023-11-06 15:00:00,14.9,65.8,8.1,332.0
2023-11-06 16:00:00,14.2,68.6,9.6,178.0
2023-11-06 17:00:00,13.7,71.3,10.7,285.0
2023-11-06 18:00:00,12.8,79.1,5.8,254.0
2023-11-06 19:00:00,11.6,88.5,5.7,281.0
2023-11-06 20:00:00,10.0,94.1,3.6,289.0
2023-11-06 21:00:00,9.6,95.9,4.5,29.0
2023-11-06 22:00:00,9.6,95.2,5.9,270.0
2023-11-06 23:00:00,9.4,95.6,5.3,255.0
2023-11-07 00:00:00,9.3,95.2,5.4,301.0
2023-11-07 01:00:00,9.0,90.4,6.5,265.0
2023-11-07 02:00:00,7.2,93.5,5.4,267.0
2023-11-07 03:00:00,7.6,84.6,8.9,182.0
2023-11-07 04:00:00,6.6,91.4,5.8,342.0
2023-11-07 05:00:00,6.1,93.2,7.4,307.0
2023-11-07 06:00:00,6.3,92.6,9.3,270.0
2023-11-07 07:00:00,9.0,77.1,8.5,266.0
2023-11-07 08:00:00,10.2,70.9,14.3,140.0
2023-11-07 09:00:00,10.8,69.9,19.7,295.0
2023-11-07 10:00:00,11.0,68.0,23.3,268.0
2023-11-07 11:00:00,12.1,60.4,25.4,285.0
2023-11-07 12:00:00,12.2,59.4,26.4,279.0
2023-11-07 13:00:00,12.7,61.8,30.7,256.0
2023-11-07 14:00:00,11.8,66.7,30.0,273.0
2023-11-07 15:00:00,11.4,69.8,25.5,290.0
2023-11-07 16:00:00,11.4,65.9,20.7,265.0
2023-11-07 17:00:00,10.4,64.0,21.9,259.0
2023-11-07 18:00:00,9.5,68.9,16.9,280.0
2023-11-07 19:00:00,9.1,70.6,17.7,229.0
2023-11-07 20:00:00,8.8,68.6,20.3,280.0
2023-11-07 21:00:00,8.8,67.2,12.7,258.0
2023-11-07 22:00:00,8.8,68.3,10.3,261.0
2023-11-07 23:00:00,8.5,71.4,9.9,290.0
2023-11-08 00:00:00,8.2,74.3,8.9,283.0
2023-11-08 01:00:00,7.8,78.4,10.8,265.0
2023-11-08 02:00:00,7.0,87.7,11.8,288.0
2023-11-08 03:00:00,6.3,90.4,11.1,289.0
2023-11-08 04:00:00,6.6,88.2,11.5,260.0
2023-11-08 05:00:00,6.1,89.4,10.0,309.0
2023-11-08 06:00:00,6.3,88.4,9.7,275.0
2023-11-08 07:00:00,8.9,73.9,11.7,315.0
2023-11-08 08:00:00,10.9,64.4,18.1,284.0
2023-11-08 09:00:00,12.1,55.2,18.7,283.0
2023-11-08 10:00:00,12.8,52.4,17.0,286.0
2023-11-08 11:00:00,14.3,45.1,33.7,283.0
2023-11-08 12:00:00,14.8,43.8,36.8,293.0
2023-11-08 13:00:00,15.1,41.9,36.7,302.0
2023-11-08 14:00:00,15.1,40.9,35.4,309.0
2023-11-08 15:00:00,14.8,41.4,35.2,292.0
2023-11-08 16:00:00,14.4,42.5,32.7,284.0
2023-11-08 17:00:00,13.8,43.2,29.4,268.0
2023-11-08 18:00:00,12.5,45.0,25.4,263.0
2023-11-08 19:00:00,11.0,48.8,16.8,286.0
2023-11-08 20:00:00,9.3,57.3,7.9,265.0
2023-11-08 21:00:00,9.1,56.5,8.9,287.0
2023-11-08 22:00:00,6.7,72.2,6.2,294.0
2023-11-08 23:00:00,5.9,75.6,7.1,260.0
2023-11-09 00:00:00,4.9,81.8,8.6,285.0
2023-11-09 01:00:00,4.6,82.1,11.2,286.0
2023-11-09 02:00:00,4.0,85.2,11.3,312.0
2023-11-09 03:00:00,3.2,89.2,8.4,276.0
2023-11-09 04:00:00,2.4,92.9,6.9,298.0
2023-11-09 05:00:00,2.2,93.1,8.0,290.0
2023-11-09 06:00:00,3.2,89.7,5.5,298.0
2023-11-09 07:00:00,5.4,80.6,3.5,141.0
2023-11-09 08:00:00,7.6,71.6,4.2,268.0
2023-11-09 09:00:00,10.0,59.5,4.7,121.0
2023-11-09 10:00:00,12.4,46.3,5.7,14.0
2023-11-09 11:00:00,14.5,36.0,8.3,280.0
2023-11-09 12:00:00,16.5,35.0,9.8,358.0
2023-11-09 13:00:00,18.1,30.4,8.6,326.0
2023-11-09 14:00:00,19.4,28.6,11.4,169.0
2023-11-09 15:00:00,20.0,28.4,11.1,290.0
2023-11-09 16:00:00,20.1,28.0,11.5,173.0
2023-11-09 17:00:00,19.6,27.7,12.7,306.0
2023-11-09 18:00:00,18.6,30.0,13.8,13.0
2023-11-09 19:00:00,14.7,47.8,7.1,288.0
2023-11-09 20:00:00,11.3,63.8,8.4,294.0
2023-11-09 21:00:00,9.6,70.2,6.8,293.0
2023-11-09 22:00:00,8.5,75.7,5.8,297.0
2023-11-09 23:00:00,7.7,79.0,7.1,317.0
2023-11-10 00:00:00,6.6,83.6,7.2,292.0
2023-11-10 01:00:00,5.6,88.4,7.0,307.0
2023-11-10 02:00:00,4.8,92.1,6.8,280.0
